x,y,z
8.786404769356388,8.48233177900546,5.1027979842750675
4.418827806551995,-3.6561139350009846,2.7686825120122087
3.4647732560614806,9.942716758696772,8.626036626417925
4.354779180758337,-1.1010398120038811,8.188978359656048
7.493012355434722,4.086858227161457,-4.845381144189325
9.778416707773719,1.5595415573083997,3.7263924608530736
7.4937367998916,-8.38674099657583,-0.6985807780967175
-5.777339425480388,9.498577764105654,0.9946760378118302
-9.697753597913936,3.8537149903243915,9.388336480387167
-4.614692419932663,-9.335614022478698,2.651385345370258
0.6737906660029331,-4.025807772823622,-5.3291955013168995
-6.695408727829324,-6.758190175237235,-7.938032525655833
0.8099946022059576,2.425163683573178,0.016326012163471404
0.8517293968945854,-1.4791659469751561,-4.346143285459123
1.7417878755436895,7.579159990657569,2.0043732780789583
-4.019025506491234,-6.61846167004467,3.4328128990993285
2.1291247341088066,1.205227530619343,-8.49808737558738
-1.6983661674449202,-5.856490986806651,7.096927738673887
-0.41187183209379263,-7.333762049048542,-2.4731160666223033
-7.46460134401651,-8.114466223954096,1.0722050080912666
